CountySt,DIRSALES_FARMS12,MEDHHINC15,METRO13,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,POVRATE15,SNAPSPTH12,2010_Census_Population,HDM,PCA,healthy_store_ratio,healthy_restaurant_ratio,sum_farms,has_food_tax,has_soda_tax,has_chip_tax,has_recfac,has_slaughter,has_fmrkt
"Atoka, OK",18.0,34850.0,0.0,23.60738965,16.11902412,12.8,2.883937385,3.733851384,40.42320826,6.224880801,3.715978,72.75419546,23.0,1.064943719,14182.0,642.3,-2.8287511446882525,0.7,1.5714285714285714,86.0,1.0,1.0,1.0,0.0,0.0,0.0
"Attala, MS",14.0,32988.0,0.0,25.99672869,17.22040483,15.4,1.650991617,5.186740175,20.21670003,5.687080135,41.81149049,55.5407892,22.9,0.939604322,19564.0,440.0,-1.8670452983960002,0.46153846153846156,0.6363636363636364,34.0,1.0,1.0,1.0,1.0,0.0,1.0
"Audrain, MO",62.0,42480.0,0.0,24.94809824,15.99749305,11.7,2.604880724,2.420605349,16.03983316,1.552506915,6.412315406,88.57769595,18.7,0.722063932,25529.0,395.0,-0.4354083104689568,0.3333333333333333,0.9230769230769231,72.0,1.0,1.0,1.0,1.0,0.0,1.0
"Audubon, IA",12.0,50948.0,0.0,21.88266057,23.19006374,11.7,0.604673966,1.944470572,7.554671538,0.912323006,0.147082857,98.16963556,10.3,0.860124083,6119.0,315.6,0.2324951029074301,0.5,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0
"Auglaize, OH",38.0,58840.0,0.0,25.38901826,15.36703737,11.1,1.181744978,1.26865334,5.004778592,0.419569072,0.269864415,97.11854447,8.7,0.50184373,45949.0,375.7,-0.1022856448930507,1.0,0.7368421052631579,9.0,0.0,1.0,0.0,1.0,1.0,1.0
"Augusta, VA",152.0,56867.0,1.0,21.36271186,16.05288136,11.6,2.06779661,3.036641159,13.12977079,1.131485198,3.906440678,92.21830508,9.3,0.560020636,73750.0,288.0,0.49312526458604555,0.3888888888888889,0.8387096774193549,139.0,1.0,1.0,1.0,1.0,1.0,1.0
"Aurora, SD",3.0,50392.0,0.0,26.75276753,19.88929889,8.7,3.726937269,0.423929226,74.40022547,5.572336005,0.332103321,93.39483395,9.6,1.641137856,2710.0,309.6,1.136833129646368,2.5,1.6666666666666667,20.0,1.0,1.0,1.0,0.0,0.0,0.0
"Austin, TX",43.0,57960.0,1.0,25.08709575,15.56814583,9.7,23.36981384,2.443660849,11.4581878,0.835642278,9.226871239,65.65436183,12.7,0.803689985,28417.0,336.1,0.6292960171096925,0.5333333333333333,0.9333333333333333,103.0,0.0,1.0,0.0,1.0,0.0,0.0
"Avery, NC",40.0,37120.0,0.0,17.18829016,17.40180929,11.1,4.478282857,4.549462315,0.653316306,0.117700553,3.966960724,90.06574142,19.7,0.722994046,17797.0,334.7,0.24260150810986952,0.5384615384615384,2.1538461538461537,86.0,0.0,1.0,0.0,0.0,0.0,1.0
"Baca, CO",8.0,35405.0,0.0,21.48891235,24.04963041,7.6,9.186906019,0.70992155,25.21711998,2.053929093,0.527983105,87.72439282,20.8,1.532924553,3788.0,268.1,1.7990106934266152,0.75,1.5,15.0,0.0,1.0,0.0,0.0,0.0,0.0
"Bacon, GA",10.0,35431.0,0.0,25.46863735,13.33813987,10.4,7.128695025,3.913364349,12.34435261,2.066110132,15.28478731,75.98233598,23.9,1.562779068,11096.0,466.7,-0.6685313151776199,0.4,0.5555555555555556,128.0,0.0,0.0,0.0,1.0,1.0,0.0
"Bailey, TX",0.0,38299.0,0.0,30.92812282,14.08234473,9.5,59.77669225,0.474835138,9.321722082,1.368635253,0.935101186,38.31123517,15.8,0.993454885,7165.0,357.0,0.510412136966381,0.5,1.5,7.0,0.0,1.0,0.0,1.0,1.0,0.0
"Baker, FL",29.0,50883.0,1.0,25.98930481,10.90171492,13.0,1.917757699,2.839699631,33.12709885,5.937206617,13.46487184,82.43776507,16.8,0.901449703,27115.0,369.9,-0.5942789967343448,0.47368421052631576,1.2307692307692308,99.0,0.0,1.0,0.0,1.0,0.0,0.0
"Baker, GA",2.0,34455.0,1.0,23.21066358,15.35786728,14.8,4.201680672,8.854991181,75.83069011,13.50020604,46.36337294,47.58041147,28.7,0.891265597,3451.0,331.3,-0.781900401638117,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baker, OR",82.0,40855.0,0.0,20.32973844,21.95363828,12.0,3.272592042,2.381233901,44.95757007,7.375648942,0.322300731,92.62427172,15.3,1.513818174,16134.0,295.0,0.32039319398138777,1.5,2.875,68.0,0.0,0.0,0.0,1.0,0.0,1.0
"Baldwin, GA",7.0,38015.0,0.0,20.45275591,12.04724409,14.0,2.010061242,4.000782629,16.59503664,3.282826971,41.26421697,54.03324584,26.0,1.223930813,45720.0,446.7,-1.5249337628331396,0.325,1.206896551724138,16.0,0.0,0.0,0.0,1.0,0.0,1.0
"Ballard, KY",9.0,44352.0,0.0,22.16026185,17.57788823,13.2,1.091041338,3.157574638,5.048864926,0.586732337,2.885198206,94.09625409,15.1,0.820032801,8249.0,419.4,-1.0675915939423888,0.3333333333333333,3.5,17.0,0.0,1.0,0.0,0.0,0.0,1.0
"Baltimore, MD",91.0,68317.0,1.0,21.95573079,14.59276622,12.3,4.190532267,0.96545607,17.54143405,1.205376253,63.2790143,62.6755061,22.7,1.464303609,805029.0,323.6,-0.0055732985481593365,1.178988326848249,0.5546218487394958,138.0,0.0,1.0,0.0,1.0,1.0,1.0
"Bamberg, SC",18.0,29642.0,0.0,22.34940889,16.04428598,17.0,1.613811222,7.447849308,28.95481902,5.898954124,61.21223494,35.59767311,32.7,1.32694707,15987.0,324.4,-1.3500273571263541,0.5454545454545454,0.45454545454545453,79.0,0.0,0.0,0.0,1.0,0.0,0.0
"Bandera, TX",45.0,53662.0,1.0,19.63876007,20.08298755,11.3,16.67073468,2.17221762,34.94486782,4.716087676,0.439345863,80.91774469,13.3,0.685754167,20485.0,333.7,0.19408894082005598,0.35714285714285715,1.5,154.0,0.0,1.0,0.0,1.0,0.0,0.0
"Banks, GA",17.0,44146.0,0.0,25.2405545,12.50339766,11.1,5.659146507,4.931402239,3.665769136,0.511723108,2.261484099,89.83963033,15.8,0.914500983,18395.0,326.1,0.3149436914226769,0.25,0.8666666666666667,23.0,0.0,0.0,0.0,1.0,0.0,0.0
"Banner, NE",9.0,54115.0,0.0,22.31884058,19.71014493,13.1,3.768115942,7.419354851,98.53998076,9.853377436,0.0,95.07246377,11.9,0.0,690.0,311.3,-0.129804948928772,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bannock, ID",90.0,43298.0,1.0,27.41945219,11.157788,10.0,6.744407827,1.494609978,28.82256379,3.208644323,0.713432079,86.39167542,22.3,0.647374702,82839.0,329.8,0.5969041987216559,0.5588235294117647,0.8125,104.0,1.0,1.0,1.0,1.0,0.0,1.0
"Baraga, MI",11.0,42389.0,0.0,20.248307,17.27990971,11.0,0.970654628,5.906149325,16.39164018,2.447192378,7.167042889,74.54853273,17.3,0.844562171,8860.0,378.8,-0.0999002538775979,0.375,1.1666666666666667,8.0,0.0,0.0,0.0,0.0,0.0,1.0
"Barber, KS",3.0,54176.0,0.0,22.46451347,20.3867517,9.1,2.448055956,1.113407307,11.20178937,0.845132185,0.411437976,94.79530961,11.1,0.668586711,4861.0,464.8,-0.2825398208371381,1.0,1.4,21.0,1.0,1.0,1.0,1.0,1.0,1.0
"Barbour, WV",72.0,37330.0,0.0,21.71318343,16.64355898,15.3,0.578696727,4.184822694,6.444377839,1.182248055,0.723370908,96.47959491,20.1,0.788213181,16589.0,393.0,-1.4432246301745397,0.625,1.25,42.0,0.0,1.0,0.0,1.0,1.0,1.0
"Barnes, ND",7.0,51053.0,0.0,20.60365082,19.60961504,10.5,1.111512742,1.23584498,28.0316462,1.089126313,0.750045183,95.77986626,12.4,0.612800726,11066.0,257.5,1.0627721287801433,1.0,2.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0
"Barnstable, MA",81.0,65735.0,1.0,17.25385385,24.95692211,8.6,2.171033128,2.312365873,48.37944245,3.192731272,1.78657452,91.40248647,7.6,0.76206657,215888.0,285.0,1.3722276459833065,1.0884955752212389,1.9403669724770642,191.0,0.0,0.0,0.0,1.0,0.0,1.0
"Barnwell, SC",38.0,33280.0,0.0,25.63105079,14.02678927,17.3,1.816895805,6.314314153,2.27149459,0.334630225,44.04756642,51.78816144,27.3,1.406897173,22621.0,436.2,-2.375862413798412,0.4,1.0,73.0,0.0,0.0,0.0,1.0,0.0,1.0
"Barren, KY",55.0,40017.0,0.0,24.22402959,15.41270481,13.4,2.632015745,2.645093766,7.211021806,1.787675048,3.83420672,91.52064117,19.3,1.094665072,42173.0,382.8,-0.8166411698443011,0.43333333333333335,0.96875,65.0,0.0,1.0,0.0,1.0,0.0,1.0
"Barron, WI",105.0,51056.0,0.0,22.12775234,18.19925877,9.0,1.879223894,2.494238568,7.887224279,1.260043086,0.865489427,94.9792893,10.5,0.823621163,45870.0,293.6,1.1860365645297541,0.8421052631578947,1.5,137.0,0.0,1.0,0.0,1.0,1.0,1.0
"Barrow, GA",18.0,53789.0,1.0,28.23965286,9.330084911,11.3,8.70298557,2.022926285,12.96766033,2.242684323,11.19985007,74.58301498,15.6,0.826575838,69367.0,314.3,0.357279447362901,0.3191489361702128,0.8648648648648649,20.0,0.0,0.0,0.0,1.0,1.0,1.0
"Barry, MI",114.0,57665.0,1.0,24.43344093,14.55224511,9.6,2.25778649,2.844934678,2.79781922,0.41295218,0.346441789,95.46076758,9.3,0.700683732,59173.0,312.4,0.857119839844128,0.5384615384615384,2.3529411764705883,75.0,0.0,0.0,0.0,1.0,0.0,1.0
"Barry, MO",48.0,37467.0,0.0,24.27170829,17.61665309,11.0,7.711323988,2.59242074,11.12462395,2.043345297,0.244402618,88.50464927,20.7,1.071381684,35597.0,488.8,-1.0252072497390912,0.44,2.1538461538461537,28.0,1.0,1.0,1.0,1.0,0.0,1.0
"Bartholomew, IN",49.0,55580.0,1.0,25.21030289,13.97374795,10.5,6.201005287,1.774036754,27.30378353,2.621017567,1.77097169,87.00809959,11.9,0.72771466,76794.0,364.8,0.16017721372615917,0.9259259259259259,0.9180327868852459,50.0,0.0,1.0,0.0,1.0,0.0,1.0
"Barton, KS",19.0,50558.0,0.0,24.51398425,16.94008817,9.5,13.30852063,1.421071712,23.0248572,1.72292383,1.326154513,83.44294283,14.4,0.843705773,27674.0,303.7,0.9587654358701775,0.8181818181818182,1.9333333333333333,23.0,1.0,1.0,1.0,1.0,0.0,1.0
"Barton, MO",46.0,39633.0,0.0,25.91517497,17.19077568,13.9,1.862602806,4.042689455,22.23731155,2.952819291,0.338655056,94.3718755,18.0,0.986193294,12402.0,440.7,-1.4460002476145994,0.5,1.0,68.0,1.0,1.0,1.0,0.0,1.0,1.0
"Bartow, GA",24.0,50900.0,1.0,26.75798996,10.59436684,12.1,7.677945625,3.017776653,32.47930871,5.183437391,10.00828699,79.67790569,13.6,1.101883219,100157.0,369.0,-0.3305482823151666,0.22058823529411764,1.25,47.0,0.0,0.0,0.0,1.0,1.0,0.0
"Bastrop, TX",103.0,56866.0,1.0,26.22588343,11.46135282,9.7,32.61382481,2.457471983,28.8748736,3.41461513,7.462485338,57.22721819,12.7,0.74791898,74171.0,337.3,0.6192017589730218,0.3157894736842105,0.8780487804878049,125.0,0.0,1.0,0.0,1.0,1.0,1.0
"Bates, MO",37.0,45887.0,1.0,24.95161007,17.70778345,11.3,1.61299783,2.819612291,4.492621956,0.646885158,0.838758871,95.58331867,14.1,1.017415764,17049.0,411.5,-0.4603554617074367,0.5454545454545454,1.7,54.0,1.0,1.0,1.0,1.0,1.0,0.0
"Bath, KY",23.0,35143.0,0.0,24.72608058,14.71831593,14.1,1.35449918,5.961222268,0.119968257,0.034628557,1.311362264,96.02277629,24.9,1.14387392,11591.0,458.3,-1.6509738160228107,0.4166666666666667,0.6666666666666666,28.0,0.0,1.0,0.0,0.0,0.0,1.0
"Bath, VA",6.0,44401.0,0.0,16.99429296,22.23631368,10.9,2.13485521,4.838952317,22.24413621,1.111277874,4.502219404,92.22151765,10.3,0.429922614,4731.0,388.3,-0.15135090625772266,0.42857142857142855,3.0,19.0,1.0,1.0,1.0,0.0,0.0,1.0
"Baxter, AR",18.0,36902.0,0.0,18.08108303,28.08517814,16.0,1.657312167,2.620731931,11.12429912,1.592466554,0.142124154,95.96271048,16.4,0.686188527,41513.0,349.9,-1.279908097178748,0.5217391304347826,1.3,11.0,1.0,1.0,1.0,1.0,1.0,1.0
"Bay, FL",9.0,47745.0,1.0,21.95769076,14.54469002,11.2,4.801246062,1.682759787,33.34783129,4.107647302,10.56783455,79.23506977,16.5,1.033043829,168852.0,378.6,-0.15514232659185823,0.45544554455445546,1.4508196721311475,21.0,0.0,1.0,0.0,1.0,0.0,1.0
"Bay, MI",77.0,46256.0,1.0,22.2249028,16.24462982,11.3,4.725761105,3.183501583,21.97645111,4.129194602,1.460504217,91.15717586,14.5,0.982684185,107771.0,483.8,-1.0685345144418545,0.5373134328358209,0.7282608695652174,99.0,0.0,0.0,0.0,1.0,1.0,1.0
"Bayfield, WI",84.0,50080.0,0.0,19.00226455,20.72732117,9.5,1.052351139,3.111852851,30.72517003,3.131772537,0.293059811,86.28613294,11.1,0.772678102,15014.0,324.2,0.7863218593687173,0.6923076923076923,3.6666666666666665,118.0,0.0,1.0,0.0,1.0,0.0,1.0
"Baylor, TX",0.0,38231.0,0.0,20.61191626,25.09393451,12.2,12.21148685,0.517226617,12.22885724,1.613246999,1.905528717,84.4605475,17.4,1.104057411,3726.0,368.7,-0.35648694231618483,0.3333333333333333,1.25,17.0,0.0,1.0,0.0,0.0,1.0,0.0
"Beadle, SD",25.0,47592.0,0.0,24.24991378,17.27784803,9.4,7.684791355,1.16689659,22.61961459,2.46896712,0.678238878,85.83745258,15.5,1.042077395,17398.0,279.8,1.188271634960724,0.35714285714285715,0.9230769230769231,21.0,1.0,1.0,1.0,1.0,1.0,1.0
"Bear Lake, ID",30.0,48309.0,0.0,27.33043769,18.44303375,8.9,3.608419646,0.45300476,25.87994814,1.636997,0.100233879,94.73772135,13.7,0.84645336,5986.0,249.8,1.5829392110534257,0.5714285714285714,1.4,6.0,1.0,1.0,1.0,0.0,0.0,0.0
"Beaufort, NC",23.0,41725.0,0.0,22.0419188,18.38815721,13.4,6.629117025,3.889337796,10.3588908,1.782342008,25.34600808,66.38539333,19.2,0.938458192,47759.0,349.4,-0.5356843183736293,0.45714285714285713,1.0333333333333334,41.0,0.0,1.0,0.0,1.0,1.0,1.0
"Beaufort, SC",34.0,60071.0,1.0,21.17201802,20.36083904,9.8,12.061048,3.082367089,32.23083018,2.686107698,18.89997719,66.12649708,12.9,0.579692034,162233.0,212.8,1.6380188161174347,0.71875,2.2018348623853212,63.0,0.0,0.0,0.0,1.0,0.0,1.0
"Beaver, OK",10.0,59544.0,0.0,26.06458481,15.47196593,13.4,20.13839603,1.861622936,38.27532441,1.647155388,0.550035486,76.5259049,11.1,0.417337387,5636.0,324.5,-0.32622846203770955,0.42857142857142855,5.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0
"Beaver, PA",105.0,50131.0,1.0,20.4516269,18.56466849,11.4,1.171579521,5.056143193,36.6697931,6.002481071,6.207377785,90.4168548,13.1,0.73913086,170539.0,371.8,-0.1548659795544293,0.6612903225806451,0.90625,97.0,0.0,1.0,0.0,1.0,1.0,1.0
"Beaver, UT",12.0,50492.0,0.0,33.85125962,12.55091266,7.9,10.8010258,0.21872424,14.35257304,0.199488845,0.211193242,85.98581988,11.2,0.807568066,6629.0,297.5,1.4663146954726214,0.1875,0.6,4.0,1.0,1.0,1.0,1.0,0.0,0.0
"Beaverhead, MT",30.0,41083.0,0.0,20.11680727,16.92623837,7.7,3.655634869,0.975829742,26.19552957,1.210575246,0.205494268,92.6562838,17.0,0.784649404,9246.0,290.6,1.5812811288288509,0.625,3.1666666666666665,35.0,0.0,0.0,0.0,1.0,1.0,1.0
"Becker, MN",48.0,54304.0,0.0,24.60927886,17.34248093,8.9,1.224464681,3.300861843,33.39503574,4.109916764,0.393797686,87.80150135,11.3,0.787878788,32504.0,266.7,1.4407784089619782,0.2857142857142857,1.3,41.0,0.0,1.0,0.0,1.0,1.0,1.0
"Beckham, OK",12.0,51394.0,0.0,24.13309824,12.71757313,10.0,11.84049912,1.825719986,11.9489184,1.08465705,3.806682038,78.93213979,13.9,0.801525064,22119.0,454.7,-0.4537398356701668,0.3684210526315789,1.3529411764705883,20.0,1.0,1.0,1.0,1.0,1.0,1.0
"Bedford, PA",162.0,45988.0,0.0,21.58072425,19.04264298,13.2,0.904304489,3.805390443,6.852824347,0.914581756,0.474257466,97.53426309,13.9,0.728178304,49762.0,358.2,-0.5527844289721763,0.7037037037037037,1.5909090909090908,140.0,0.0,1.0,0.0,1.0,1.0,1.0
"Bedford, TN",41.0,44734.0,0.0,26.7854765,12.94775623,11.5,11.28101558,3.096553936,13.71090203,3.567834462,7.627946203,78.54099161,17.0,0.859427,45058.0,426.4,-0.6426169493081382,0.3870967741935484,1.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0
"Bedford, VA",76.0,54153.0,1.0,22.28580581,21.48826744,11.1,2.153648345,2.89919658,9.801451473,0.437853279,20.0096432,90.32995515,9.1,2.081936061,68676.0,302.2,0.515987665978038,0.5161290322580645,2.1,97.0,1.0,1.0,1.0,1.0,1.0,1.0
"Bee, TX",29.0,42540.0,0.0,21.93590911,10.7843445,8.7,56.20037036,2.829606526,33.82001724,4.917769893,7.925049433,34.42139293,23.4,0.709666841,31861.0,370.9,0.6211847764980999,0.2222222222222222,1.2142857142857142,64.0,0.0,1.0,0.0,1.0,0.0,0.0
"Belknap, NH",75.0,63377.0,0.0,20.77120224,16.73711889,10.6,1.204899481,3.24307396,16.50122398,2.1061662,0.434362934,95.78118759,8.8,0.9890541,60088.0,298.1,0.6927875039542605,0.8,1.7551020408163265,119.0,0.0,0.0,0.0,1.0,0.0,1.0
"Bell, KY",8.0,23968.0,0.0,21.71064097,15.71224426,14.6,0.690111882,11.99829589,17.39368826,6.530553357,2.206266774,95.14133352,44.7,1.289193249,28691.0,592.1,-2.91879472093754,1.2857142857142858,0.5,17.0,0.0,1.0,0.0,1.0,0.0,0.0
"Bell, TX",113.0,48894.0,1.0,28.40330717,8.704046932,9.2,21.59975502,1.841414374,33.23949329,3.617169138,20.42967428,50.69995326,15.9,0.78293405,310235.0,324.7,0.8675025920839964,0.27011494252873564,0.7681159420289855,175.0,0.0,1.0,0.0,1.0,0.0,1.0
"Belmont, OH",47.0,45675.0,1.0,19.68039773,17.640625,15.1,0.609375,3.304915491,14.21335407,1.760563945,3.998579545,93.61079545,14.6,0.814542636,70400.0,423.4,-1.6420213872331615,0.6388888888888888,0.7924528301886793,63.0,0.0,1.0,0.0,1.0,1.0,1.0
"Beltrami, MN",44.0,46031.0,0.0,24.99437469,12.9472121,9.3,1.52108366,3.756354537,17.14157232,2.448154008,0.564781063,74.40259214,16.2,0.844811754,44442.0,240.2,1.549844378006048,0.5769230769230769,1.65,31.0,0.0,1.0,0.0,1.0,0.0,1.0
"Ben Hill, GA",8.0,30776.0,0.0,26.47158898,13.99569014,12.4,5.818305546,8.575635137,22.96905545,6.84565131,34.51854372,57.6386526,32.5,1.667807048,17634.0,459.6,-1.1780514452393736,0.45,0.6470588235294118,59.0,0.0,0.0,0.0,1.0,1.0,1.0
"Benewah, ID",26.0,41368.0,0.0,23.70490038,18.29833064,9.4,2.53096392,3.232395013,25.76901545,3.870433478,0.269251481,85.28809908,18.0,0.548426017,9285.0,305.3,0.9737686495564688,0.6666666666666666,0.6666666666666666,20.0,1.0,1.0,1.0,0.0,0.0,1.0
"Bennett, SD",5.0,40529.0,0.0,34.65461964,11.19207228,14.6,1.952783445,11.49036417,96.7590566,28.72311225,0.087438065,33.25561061,35.1,2.910360885,3431.0,361.1,-0.9756500296284036,1.3333333333333333,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"Bennington, VT",97.0,50506.0,0.0,20.47946128,18.84175084,8.8,1.414141414,2.819221421,11.82416467,1.686991502,0.783838384,95.66868687,11.8,1.008256806,37125.0,315.0,1.062946743496163,0.4722222222222222,2.5217391304347827,103.0,0.0,0.0,0.0,1.0,0.0,1.0
"Benson, ND",11.0,39969.0,0.0,33.61861862,12.80780781,11.7,1.156156156,8.599696056,42.70876146,7.756724037,0.015015015,42.95795796,27.9,0.986193294,6660.0,428.2,-0.7146827855835166,1.3333333333333333,6.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0
"Bent, CO",12.0,36630.0,0.0,16.86413294,13.66364056,7.0,30.54316049,1.843114461,25.86261095,5.373505254,7.555008463,58.96291737,36.7,1.111496045,6499.0,292.8,1.762010560657924,0.75,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0
"Benton, AR",65.0,60294.0,1.0,27.94265809,12.19215773,9.6,15.48891068,1.24962346,15.60801297,1.265666672,1.195903117,76.62680323,10.8,0.564362432,221339.0,298.0,0.9782509374841777,0.5185185185185185,0.9391891891891891,53.0,1.0,1.0,1.0,1.0,1.0,1.0
"Benton, IA",62.0,65127.0,1.0,25.48703789,15.3973002,10.0,1.054609603,2.171498245,13.67411113,0.658584785,0.356649793,97.35772358,8.3,0.506575806,26076.0,302.9,0.8231838186186942,0.4666666666666667,1.5,38.0,0.0,1.0,0.0,1.0,0.0,1.0
"Benton, IN",12.0,50754.0,1.0,25.79625028,15.74429636,12.1,4.867856336,2.105045374,1.586147089,0.230771612,0.406595889,93.72035238,11.1,0.681508405,8854.0,439.3,-0.9219035714884666,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"Benton, MN",46.0,52513.0,1.0,24.70676965,11.85404801,7.9,1.64365036,2.354856924,15.85893026,1.70902811,1.919325895,93.46700996,11.4,0.488871735,38451.0,241.0,1.9415860160742067,0.5555555555555556,1.105263157894737,32.0,0.0,1.0,0.0,1.0,0.0,0.0
"Benton, MO",40.0,34156.0,0.0,18.03631402,25.90260285,13.9,1.527078086,4.66402212,9.965435068,1.780076696,0.293870697,96.09047019,18.7,0.878950884,19056.0,411.0,-1.1961673587319963,0.38461538461538464,6.75,31.0,1.0,1.0,1.0,1.0,1.0,1.0
"Benton, MS",12.0,32467.0,1.0,24.71073433,15.38549662,15.9,1.695497766,7.166317907,36.83577658,8.016720078,37.16347806,59.90376905,25.3,0.811378389,8729.0,500.3,-2.5165928924396406,0.2857142857142857,2.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0
"Benton, OR",224.0,54773.0,1.0,17.81862373,12.01229274,7.8,6.388249454,1.145067889,26.05346923,2.946176458,0.835485341,83.60929667,18.3,0.610320491,85579.0,213.8,2.198851425040598,0.9166666666666666,1.032258064516129,301.0,0.0,0.0,0.0,1.0,1.0,1.0
"Benton, TN",30.0,36201.0,0.0,20.50457881,19.89811389,14.3,1.764812906,4.180150667,13.47158617,4.092593827,1.94675238,94.38413488,20.5,1.161298209,16489.0,509.4,-2.1377454240797493,0.4666666666666667,1.75,27.0,1.0,1.0,1.0,1.0,0.0,0.0
"Benton, WA",188.0,62698.0,1.0,27.20905142,11.75154273,9.5,18.66455071,0.662289321,18.55428462,1.837321282,1.15939878,74.46011748,14.2,0.587542992,175177.0,282.5,1.137097329618029,0.6949152542372882,1.0087719298245614,458.0,0.0,1.0,0.0,1.0,1.0,1.0
"Bergen, NJ",17.0,88512.0,1.0,22.58329319,15.1475612,8.0,16.05109179,0.365998623,10.5844704,0.205284015,5.17613212,62.53927673,7.1,0.379625518,905116.0,277.7,1.6044077301925042,1.9223744292237444,1.1210453920220083,25.0,0.0,1.0,0.0,1.0,1.0,1.0
"Berkeley, SC",30.0,55876.0,1.0,25.28184972,10.00545425,13.5,6.047468835,2.294032647,24.08812501,3.258842558,24.75385593,63.85013748,13.0,0.640650715,177843.0,301.3,-0.15953502926392624,0.5,0.6428571428571429,64.0,0.0,0.0,0.0,1.0,1.0,1.0
"Berkeley, WV",77.0,54217.0,1.0,25.16679626,11.38342501,10.5,3.802474825,2.435729244,21.25373636,2.550640011,6.944484444,85.80191804,12.5,0.640379217,104169.0,377.3,0.055028691469171276,0.3902439024390244,0.9,117.0,0.0,1.0,0.0,1.0,0.0,1.0
"Berks, PA",308.0,56167.0,1.0,23.85172151,14.47543032,11.0,16.37047263,1.40917602,16.07712396,1.109047041,4.014417585,76.90172612,12.6,0.819445486,411442.0,324.1,0.360229679518981,0.9692307692307692,1.1583333333333334,407.0,0.0,1.0,0.0,1.0,1.0,1.0
"Berkshire, MA",190.0,50646.0,1.0,19.52765987,18.58419893,9.7,3.452243959,2.486675831,24.32198418,2.623479521,2.540790587,90.63169206,14.3,0.70119575,131219.0,301.4,0.9211883148950913,0.7142857142857143,2.0679611650485437,226.0,0.0,0.0,0.0,1.0,0.0,1.0
"Bernalillo, NM",164.0,47870.0,1.0,24.01730248,12.22734709,7.4,47.85786732,0.72778001,19.5232177,2.22577019,2.459083198,41.48459621,19.0,0.542843425,662564.0,265.6,1.8769648469483848,0.6847290640394089,0.7639405204460966,381.0,0.0,0.0,0.0,1.0,0.0,1.0
"Berrien, GA",11.0,35518.0,0.0,25.60925023,13.81312869,14.2,4.588820906,5.234510695,19.30431185,5.566815967,10.57762107,83.22098932,25.5,1.56241794,19286.0,441.6,-1.538957614822661,0.2,0.7272727272727273,93.0,0.0,0.0,0.0,1.0,0.0,1.0
"Berrien, MI",159.0,46588.0,1.0,23.38581623,16.29265431,12.5,4.49835154,3.808360593,25.67114164,4.939490051,15.15563123,76.1346317,17.1,0.87035269,156813.0,380.9,-0.5444985736445634,0.8823529411764706,1.51,604.0,0.0,0.0,0.0,1.0,0.0,1.0
"Bertie, NC",7.0,31967.0,0.0,20.84390565,17.17883658,14.2,1.254581336,7.309215576,5.511438715,1.405761434,62.26858378,34.73827648,24.8,1.323455834,21282.0,347.7,-0.7490819156281677,0.8333333333333334,0.75,11.0,0.0,1.0,0.0,1.0,1.0,0.0
"Bexar, TX",112.0,52230.0,1.0,27.1339705,10.25692614,8.9,58.72252479,2.251181353,26.33594441,3.873301371,6.90820301,30.27356974,15.6,0.651937088,1714773.0,343.9,0.7913811355028212,0.3624823695345557,0.9311449159327462,186.0,0.0,1.0,0.0,1.0,1.0,1.0
"Bibb, GA",14.0,38870.0,1.0,25.79220429,12.65791047,12.7,2.821655191,2.930118153,24.70198509,5.160454173,51.90971218,42.10560152,26.7,1.365613802,155547.0,524.8,-1.8118928109373797,0.28,0.6612021857923497,13.0,0.0,0.0,0.0,1.0,0.0,1.0
"Big Horn, MT",7.0,41008.0,0.0,33.17528177,10.0272056,13.4,3.964244073,2.607833772,46.99066181,10.34046964,0.233190828,30.37699184,31.0,0.727356251,12865.0,326.9,-0.346416978311051,0.4666666666666667,1.1428571428571428,10.0,0.0,0.0,0.0,0.0,0.0,1.0
"Big Horn, WY",44.0,50056.0,0.0,25.82276311,18.06650668,11.7,8.433321906,0.654124437,18.65292256,1.307810458,0.214261227,89.43263627,12.1,0.614719349,11668.0,321.2,0.18538856493629977,0.5714285714285714,1.8333333333333333,15.0,0.0,0.0,0.0,1.0,1.0,1.0
