CountySt,AGRITRSM_OPS12,AGRITRSM_RCT12,BERRY_ACRES12,BERRY_FARMS12,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,CONVS11,CSA12,DIRSALES12,DIRSALES_FARMS12,FFR11,FMRKT13,FOOD_TAX14,FSR11,GHVEG_FARMS12,GROC11,MEDHHINC15,METRO13,ORCHARD_ACRES12,ORCHARD_FARMS12,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_CHILD15,PCT_LACCESS_HHNV15,PCT_LACCESS_LOWI15,PCT_LACCESS_POP15,PCT_LACCESS_SENIORS15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,PC_DIRSALES12,PC_SNAPBEN12,POVRATE15,RECFAC11,SLHOUSE12,SNAPSPTH12,SODATAX_STORES14,SODATAX_VENDM14,SPECS11,SUPERC11,VEG_ACRES12,VEG_FARMS12,2010_Census_Population,HDM,Life Expectancy,PCA
"Perkins, NE",3.0,,2.0,4.0,0.0,5.5,3.0,1.0,102.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,58066.0,0.0,0.0,0.0,24.74747475,20.26936027,8.6,3.198653199,7.309203998,1.04826992,9.078569566,29.5431297,5.422677728,1.846483257,0.336700337,95.89225589,34.7056822,4.57594347,10.1,1.0,1.0,0.369612192,0.0,5.5,0.0,0.0,3.0,4.0,2970.0,275.0,82.9,1.456346463788897
"Perkins, SD",15.0,,0.0,0.0,4.0,4.0,4.0,0.0,,2.0,1.0,0.0,4.0,4.0,0.0,1.0,44132.0,0.0,0.0,0.0,21.42857143,23.138833,10.1,0.670690812,11.60780475,1.096037985,17.55511915,49.32135409,9.688371329,5.582017394,0.067069081,96.68008048,,7.470503807,13.1,0.0,0.0,1.317089233,4.0,4.0,0.0,0.0,0.0,0.0,2982.0,272.4,78.2,1.0512839883905585
"Perquimans, NC",3.0,2000.0,,2.0,0.0,4.75,6.0,3.0,104.0,9.0,4.0,1.0,0.0,7.0,0.0,2.0,42337.0,0.0,,2.0,20.58276964,21.45989742,13.5,2.125919869,0.593374181,8.363870148,1.098489156,3.401146931,0.728800061,0.556631479,24.73797666,71.41901435,7.68321513,24.81538773,17.6,1.0,0.0,0.774165008,4.75,4.75,0.0,0.0,,5.0,13453.0,403.3,77.0,-1.0175469708809475
"Perry, AL",26.0,142000.0,0.0,0.0,4.0,4.0,7.0,1.0,18.0,15.0,2.0,2.0,4.0,7.0,2.0,4.0,26218.0,0.0,64.0,12.0,24.10537249,16.70286092,21.7,1.07638561,1.503706324,8.853715303,4.885117508,8.323571678,2.054935872,1.846977325,68.39769616,29.66669814,1.768172888,58.87503433,40.0,0.0,0.0,1.841665848,4.0,4.0,0.0,0.0,80.0,20.0,,543.2,73.9,-4.528271643866418
"Perry, AR",4.0,,,2.0,1.5,1.5,5.0,4.0,66.0,21.0,3.0,1.0,1.5,3.0,1.0,1.0,43020.0,1.0,24.0,5.0,22.99664911,16.72570608,12.2,2.364767831,3.146389494,4.646071249,6.273630648,14.27234645,2.682973862,2.142346131,1.876495931,93.62374342,6.385448916,19.78167534,16.8,0.0,0.0,0.620627398,1.5,1.5,0.0,0.0,6.0,5.0,10445.0,396.4,75.83333333333333,-0.5894960676376698
"Perry, IL",2.0,,3.0,5.0,1.0,1.0,10.0,0.0,118.0,17.0,5.0,2.0,1.0,14.0,2.0,5.0,46598.0,0.0,4.0,7.0,20.72930649,15.72706935,10.6,2.680089485,5.383657218,2.710703406,9.700585971,21.45420316,3.42489417,5.72959617,8.304250559,87.08277405,5.39724649,22.25860214,16.8,1.0,0.0,0.759361683,6.25,6.25,0.0,1.0,10.0,7.0,22350.0,344.1,77.28333333333333,0.30584094204854506
"Perry, IN",1.0,,,1.0,0.0,7.0,9.0,1.0,126.0,14.0,12.0,2.0,0.0,14.0,0.0,4.0,47192.0,0.0,8.0,5.0,21.424139,15.17737098,12.6,0.992863791,5.963082824,1.90109441,9.463002331,30.90357384,3.355486526,2.481730476,2.425276657,95.29423932,6.488490653,12.62756634,13.2,2.0,1.0,0.616586168,7.0,7.0,1.0,1.0,6.0,5.0,19338.0,387.4,75.96000000000001,-0.6276380297533832
"Perry, KY",0.0,0.0,,2.0,0.0,6.0,25.0,0.0,13.0,11.0,22.0,1.0,0.0,16.0,0.0,8.0,31740.0,0.0,5.0,3.0,21.74700474,13.39161326,14.5,0.644329897,0.518880035,7.610766195,1.194847669,2.442596297,0.345759233,0.704031347,1.504597381,96.2036779,0.459818902,49.30783463,28.5,0.0,0.0,1.555067691,6.0,6.0,0.0,1.0,9.0,6.0,28712.0,642.8,71.9375,-3.316814902676696
"Perry, MO",5.0,19000.0,,4.0,1.225,1.225,13.0,3.0,223.0,38.0,14.0,0.0,1.225,13.0,0.0,3.0,47226.0,0.0,86.0,13.0,25.10147067,15.60276211,10.9,1.676242686,3.610418851,1.971589992,4.42195361,15.77896755,2.995976374,1.129461677,0.368984239,96.4577513,11.70788051,15.88053608,11.1,1.0,1.0,0.661653872,1.225,1.225,1.0,1.0,29.0,10.0,18971.0,372.3,81.38,-0.01676079776877815
"Perry, MS",2.0,,240.0,13.0,7.0,8.0,11.0,0.0,83.0,21.0,2.0,0.0,7.0,3.0,0.0,4.0,37777.0,1.0,105.0,14.0,25.42040816,14.13877551,11.8,0.971428571,2.168514286,4.712445967,3.981765345,9.167377754,1.440102123,2.291329101,19.99183673,77.66530612,6.868586561,30.97640228,21.0,0.0,0.0,1.310055712,7.0,8.0,0.0,0.0,132.0,24.0,12250.0,490.2,74.16666666666667,-1.264681680513363
"Perry, OH",6.0,18000.0,20.0,15.0,0.0,0.0,16.0,8.0,182.0,62.0,17.0,4.0,0.0,15.0,5.0,8.0,44738.0,1.0,14.0,7.0,26.15508348,12.91807643,13.1,0.540795385,1.165782463,4.448061132,2.349614807,3.911840969,0.503413107,1.242048574,0.255144489,97.53730102,5.054291983,28.45172501,18.8,2.0,1.0,0.789023092,5.75,5.75,0.0,0.0,48.0,21.0,36058.0,411.2,77.2,-0.9701519388066189
"Perry, PA",9.0,98000.0,11.0,14.0,0.0,0.0,15.0,10.0,994.0,95.0,21.0,0.0,0.0,25.0,9.0,9.0,54818.0,1.0,53.0,24.0,23.28960821,13.6918358,10.3,1.279122887,3.04988858,3.645148703,4.229261873,12.66281641,1.801498787,0.930107112,0.617807653,96.64556549,21.73057584,11.37461758,9.6,6.0,0.0,0.647323545,6.0,6.0,1.0,0.0,187.0,34.0,45969.0,379.9,77.17,0.09008224791009017
"Perry, TN",4.0,11000.0,,1.0,5.0,5.0,8.0,1.0,56.0,16.0,3.0,1.0,5.0,3.0,0.0,4.0,34445.0,0.0,0.0,0.0,22.56475047,18.73657612,16.3,1.655085281,5.484023809,5.093636683,12.8558289,25.00038709,4.228497797,4.176281947,1.465571699,94.78205938,7.142857143,34.77531433,22.3,0.0,0.0,1.049618321,5.0,5.0,1.0,0.0,8.0,4.0,7915.0,529.7,75.55,-2.877751114928821
"Pershing, NV",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,13.0,3.0,0.0,0.0,2.0,0.0,1.0,54416.0,0.0,,1.0,19.57648453,12.95720421,7.8,22.33081593,3.142301128,0.757429861,5.665415254,15.33655178,3.456409845,3.767586411,3.716866578,68.1919147,0.295290123,7.782052994,18.3,0.0,0.0,0.271645182,0.0,0.0,0.0,0.0,0.0,0.0,6753.0,357.6,79.6,0.9892228249962096
"Person, NC",13.0,276000.0,15.0,18.0,0.0,4.75,28.0,10.0,382.0,43.0,27.0,1.0,0.0,13.0,11.0,6.0,43917.0,1.0,58.0,16.0,23.09446584,15.1859923,12.6,4.03659031,2.34069295,4.671045152,4.3331501,10.25974359,1.769689119,2.630326321,26.85738901,66.77984999,9.751614633,25.00468063,16.3,7.0,0.0,0.795813385,4.75,4.75,0.0,1.0,55.0,32.0,39464.0,308.7,76.39999999999999,0.034377066376612385
"Petersburg, AK",,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,63098.0,0.0,,,23.35517693,11.48099607,7.1,3.407601573,1.270731903,1.390932643,0.662112296,4.724260753,0.385884079,0.438436832,0.393184797,69.43643512,,22.13581467,7.9,0.0,0.0,0.780437045,0.0,0.0,0.0,0.0,,,,,,
"Petersburg, VA",,,,,1.5,5.3,35.0,,,,33.0,1.0,1.5,23.0,,14.0,31645.0,1.0,,,20.68784701,14.97223936,15.6,3.750771129,8.580121997,7.444830121,20.53627139,36.99332463,4.926475298,12.02624286,78.40530537,15.12029611,,,28.4,3.0,0.0,1.858338807,1.5,5.3,3.0,1.0,,,,,,
"Petroleum, MT",7.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,42919.0,0.0,,1.0,22.87449393,20.85020243,9.5,1.012145749,22.87449404,0.909090909,39.50617296,100.0000005,20.85020259,8.181818165,0.0,98.3805668,11.78781925,4.90196085,15.4,0.0,0.0,1.956947162,0.0,0.0,0.0,0.0,0.0,0.0,494.0,326.7,,0.7652921549173197
"Pettis, MO",1.0,,,3.0,1.225,1.225,21.0,0.0,136.0,50.0,29.0,1.0,1.225,28.0,6.0,9.0,42137.0,0.0,173.0,8.0,25.55389683,14.69870382,12.4,7.21783844,4.23893371,2.421830515,6.485766129,16.73995765,2.557080013,2.512742393,2.947797446,86.96713348,3.216042376,20.32251167,15.1,6.0,0.0,0.811298314,1.225,1.225,2.0,1.0,6.0,4.0,42201.0,428.3,77.80909090909091,-0.9147595455078757
"Phelps, MO",4.0,,,4.0,1.225,1.225,28.0,1.0,140.0,57.0,31.0,3.0,1.225,35.0,0.0,8.0,40676.0,0.0,83.0,10.0,21.68482594,13.63495438,11.4,2.044025157,3.089177134,3.006271499,6.667643197,14.00207168,1.670764027,1.479776771,2.163610594,90.33572504,3.095496053,18.38972473,19.1,4.0,1.0,0.744659568,1.225,1.225,0.0,1.0,0.0,0.0,45156.0,447.0,77.03,-0.7874394894524682
"Phelps, NE",4.0,7000.0,0.0,0.0,0.0,5.5,4.0,0.0,13.0,10.0,8.0,1.0,0.0,4.0,0.0,3.0,55566.0,0.0,0.0,0.0,24.5755333,19.00304745,10.0,4.059643013,4.066991046,1.212801974,4.159117657,15.72036386,2.977704665,0.665346715,0.130605137,94.62342185,1.409672522,8.023083687,10.4,3.0,0.0,0.732501356,0.0,5.5,0.0,0.0,,3.0,9188.0,292.5,80.06666666666666,0.9106673891365078
"Philadelphia, PA",2.0,,,3.0,0.0,0.0,360.0,6.0,54.0,8.0,1308.0,46.0,0.0,1022.0,1.0,550.0,41210.0,1.0,,1.0,22.53182491,12.14339917,11.5,12.29425048,0.157718324,0.10808015,0.466631838,1.208006612,0.22102459,0.067707389,42.2204762,36.86649987,0.034825588,41.08610535,25.4,92.0,6.0,1.416972569,6.0,6.0,206.0,3.0,11.0,3.0,1526006.0,408.8,75.37971830985916,-0.4945678299702994
"Phillips, AR",5.0,99000.0,,2.0,1.5,1.5,8.0,0.0,36.0,5.0,11.0,2.0,1.5,9.0,0.0,8.0,28224.0,0.0,98.0,6.0,28.09670451,14.95610608,16.7,1.319115687,13.80996352,9.417367648,31.0328857,50.37733644,8.25942612,15.91778693,62.74762146,34.63253206,1.734688961,45.9096756,37.3,1.0,0.0,1.575731332,1.5,1.5,2.0,1.0,28.0,7.0,21757.0,492.5,72.38333333333334,-2.6786780108327686
"Phillips, CO",3.0,,0.0,0.0,0.0,0.0,3.0,0.0,88.0,7.0,2.0,0.0,0.0,5.0,0.0,2.0,48562.0,0.0,0.0,0.0,25.25889239,20.68887888,7.8,18.6852769,1.121208767,2.000747366,1.693766311,4.713433348,0.787139771,0.340057618,0.315173345,79.37865826,20.0729927,10.33841705,11.1,1.0,0.0,0.648805435,2.91,2.91,1.0,0.0,,1.0,4442.0,293.9,80.1,1.5250596944178203
"Phillips, KS",4.0,12000.0,0.0,0.0,6.15,6.15,2.0,0.0,141.0,19.0,4.0,0.0,6.15,5.0,0.0,3.0,46984.0,0.0,,2.0,24.22899681,20.20560085,11.2,2.144629564,8.831939349,2.034240947,10.62823778,35.35194228,6.812908166,2.045136176,0.389932648,95.6043956,25.58519325,8.209586143,11.1,0.0,0.0,0.905961225,6.15,6.15,0.0,0.0,,1.0,5642.0,341.2,76.76666666666667,0.15946205200104982
"Phillips, MT",1.0,,0.0,0.0,0.0,0.0,3.0,0.0,125.0,16.0,1.0,0.0,0.0,4.0,0.0,2.0,38105.0,0.0,0.0,0.0,23.13660945,20.2915589,9.8,1.904537973,6.144668934,2.068880277,10.76185972,26.66789706,4.831727505,1.690317098,0.023512814,86.17446508,30.33980583,12.22870064,16.4,0.0,0.0,0.968992248,0.0,0.0,0.0,0.0,,1.0,4253.0,383.4,78.6,0.20295178435406422
"Piatt, IL",0.0,0.0,,2.0,1.0,1.0,8.0,0.0,38.0,11.0,5.0,1.0,1.0,11.0,0.0,3.0,65122.0,1.0,21.0,7.0,23.95241796,16.21734712,10.7,0.998266483,0.712277509,1.619663144,0.689353248,3.031813251,0.459956161,0.218598094,0.334748042,97.29212744,2.300102899,6.943602562,6.5,2.0,0.0,0.626110842,6.25,6.25,1.0,0.0,4.0,4.0,16729.0,321.5,79.575,0.46748724575399325
"Pickaway, OH",3.0,,43.0,9.0,0.0,0.0,23.0,4.0,394.0,53.0,29.0,1.0,0.0,20.0,1.0,9.0,58472.0,1.0,46.0,10.0,23.62203311,12.84785809,12.4,1.055693203,1.900987075,1.627216291,2.008773109,13.6389392,1.001785564,1.072556448,3.368164027,93.82563108,6.990649563,19.49537849,12.4,1.0,1.0,0.593982163,5.75,5.75,3.0,1.0,190.0,19.0,55698.0,382.3,75.60000000000001,-0.5278129836021604
"Pickens, AL",23.0,116000.0,5.0,3.0,4.0,4.0,10.0,1.0,40.0,19.0,6.0,2.0,4.0,10.0,0.0,4.0,33160.0,1.0,7.0,3.0,23.30092171,16.89456092,16.4,1.585131166,0.522590317,5.962544691,0.89215884,2.679725717,0.497201141,0.699896428,41.37040413,55.84422161,2.066649445,27.5375824,24.3,2.0,0.0,1.232500215,4.0,4.0,0.0,0.0,87.0,15.0,,463.2,74.32000000000001,-2.3468232010568304
"Pickens, GA",3.0,129000.0,,2.0,0.0,4.0,21.0,2.0,73.0,13.0,11.0,1.0,0.0,26.0,0.0,5.0,56289.0,1.0,20.0,6.0,22.55105161,16.32632259,14.2,2.782780062,1.488887573,1.847577692,1.686091679,5.62094409,0.747786778,0.662926299,1.009140022,94.46501988,2.488664644,23.70910454,12.6,2.0,0.0,0.896883969,0.0,4.0,0.0,1.0,51.0,15.0,29431.0,365.3,77.26666666666667,-0.8971310349660068
"Pickens, SC",6.0,104000.0,34.0,23.0,0.0,6.0,71.0,8.0,109.0,38.0,86.0,5.0,0.0,91.0,2.0,11.0,44091.0,1.0,155.0,27.0,20.37089848,13.41424545,11.9,3.139468563,5.316716148,3.585488597,11.51594791,28.00406054,3.514219149,3.203488604,6.53559686,87.1955311,0.910838138,17.85276604,18.1,11.0,0.0,0.795242472,0.0,6.0,3.0,1.0,167.0,36.0,119224.0,375.0,75.53478260869565,-0.3240951239281487
"Pickett, TN",3.0,3000.0,0.0,0.0,5.0,5.0,5.0,0.0,33.0,14.0,6.0,0.0,5.0,3.0,0.0,1.0,34714.0,0.0,3.0,3.0,19.18455781,22.45420524,15.0,1.319676975,0.09947561,4.151577427,0.267576172,0.76620544,0.167760414,0.146681106,0.098483356,97.77427615,6.505026611,23.70789528,18.9,0.0,0.0,1.519607843,5.0,5.0,0.0,0.0,10.0,7.0,5077.0,382.6,76.5,-1.2703543860511675
"Pierce, GA",4.0,3000.0,760.0,27.0,0.0,4.0,16.0,0.0,22.0,15.0,12.0,0.0,0.0,3.0,0.0,4.0,39648.0,0.0,1823.0,119.0,26.10086363,14.02601557,11.3,4.72864911,2.944752233,3.721841787,5.233948368,11.76084414,1.661735338,2.241898595,8.7749227,84.55059175,1.167108753,29.98502159,22.1,1.0,1.0,1.499150923,0.0,4.0,0.0,0.0,60.0,24.0,18758.0,455.7,75.05,-0.8321606364081456
"Pierce, ND",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,43419.0,0.0,0.0,0.0,21.52857471,23.61716778,10.4,1.009869176,5.114439068,0.269788266,5.856228283,19.29914426,3.603517811,1.177296694,0.436079871,93.73422079,0.0,10.02999592,16.1,0.0,0.0,0.355246429,5.0,5.0,0.0,0.0,0.0,0.0,4357.0,377.3,78.05000000000001,0.08349091600435732
"Pierce, NE",4.0,,2.0,3.0,0.0,5.5,6.0,3.0,48.0,22.0,2.0,1.0,0.0,3.0,0.0,5.0,56744.0,0.0,,1.0,25.94274704,17.94660061,10.7,1.279933939,17.40849293,2.423489872,17.21097622,66.24293749,11.63857163,2.53162869,0.151390036,97.68786127,6.694560669,5.878669739,9.4,0.0,1.0,0.418643595,0.0,5.5,0.0,0.0,12.0,4.0,7266.0,320.2,80.25,0.47842269206872007
"Pierce, WA",42.0,1118000.0,224.0,99.0,0.0,6.5,230.0,18.0,1891.0,295.0,514.0,15.0,0.0,510.0,22.0,150.0,60168.0,1.0,139.0,93.0,24.91458392,11.03901412,9.4,9.160803546,8.551968616,1.275205004,8.323250925,32.73121154,3.468401343,3.606618659,6.468106511,70.31469081,2.328855019,22.35124397,12.4,64.0,2.0,0.618880242,6.5,6.5,64.0,18.0,1324.0,167.0,795225.0,302.3,78.51,0.999004294898146
"Pierce, WI",7.0,12000.0,26.0,17.0,0.0,0.0,18.0,7.0,762.0,126.0,17.0,2.0,0.0,26.0,4.0,7.0,63735.0,1.0,133.0,32.0,22.32867695,10.44150272,8.6,1.518808357,4.451375343,1.899904788,4.650713446,19.13071484,2.7933912,1.627149341,0.543650503,95.72149492,18.74169905,7.544118404,9.8,7.0,1.0,0.473693667,5.0,5.0,2.0,0.0,507.0,39.0,41019.0,298.0,81.01428571428572,1.262873182836039
"Pike, AL",12.0,196000.0,,2.0,4.0,4.0,19.0,3.0,30.0,12.0,27.0,1.0,4.0,18.0,0.0,8.0,34442.0,0.0,593.0,35.0,20.31064774,12.79978115,13.5,2.218912429,3.067523536,4.262256912,6.304344574,13.78612462,1.512726301,2.208795236,36.44487674,57.40903979,0.906207522,31.05893517,25.9,2.0,0.0,1.21049565,4.0,4.0,0.0,1.0,8.0,7.0,,423.1,75.42857142857143,-1.1841022301360162
"Pike, AR",0.0,0.0,0.0,0.0,1.5,1.5,6.0,0.0,13.0,10.0,3.0,0.0,1.5,6.0,0.0,5.0,36266.0,0.0,,1.0,24.68337614,17.37667169,12.4,6.438756532,5.003139043,2.676508927,10.98576775,23.05731952,4.608634716,3.216733314,2.896111948,88.23841998,1.154221788,20.8555603,18.5,0.0,0.0,1.341098367,1.5,1.5,0.0,0.0,,2.0,11291.0,473.5,74.8,-1.2949766019891438
"Pike, GA",10.0,66000.0,6.0,4.0,0.0,4.0,9.0,1.0,231.0,22.0,4.0,1.0,0.0,5.0,1.0,3.0,56233.0,1.0,221.0,32.0,27.07482232,12.28943981,11.7,1.080082825,0.00804154,2.91013855,0.007086627,0.028419648,0.001619218,0.003692382,10.21321842,86.77598075,12.98701299,22.3601265,11.7,2.0,0.0,0.598914468,0.0,4.0,0.0,0.0,24.0,6.0,17869.0,304.8,77.175,0.32334342613746775
"Pike, IL",96.0,828000.0,0.0,0.0,1.0,1.0,12.0,3.0,30.0,10.0,7.0,0.0,1.0,16.0,0.0,5.0,45106.0,0.0,196.0,10.0,22.59281802,19.08703591,12.0,1.04686549,4.450851644,2.335145702,8.827719025,18.44201183,3.407122443,2.345860148,1.667681071,96.17772368,1.844224504,17.40795517,15.0,1.0,0.0,1.042433162,6.25,6.25,1.0,0.0,,5.0,16430.0,320.1,79.28,0.10925496128935583
"Pike, IN",0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,,1.0,7.0,1.0,0.0,6.0,0.0,3.0,47324.0,0.0,0.0,0.0,22.42117555,16.93265862,12.6,0.934215648,1.682279497,4.067460378,2.417291511,7.711308212,1.43032591,1.027036191,0.295834955,97.65667575,,13.11223316,11.1,1.0,0.0,0.678886626,7.0,7.0,0.0,0.0,,1.0,12845.0,343.5,80.925,-0.2583564195868419
"Pike, KY",0.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,40.0,6.0,47.0,1.0,0.0,26.0,0.0,19.0,34315.0,0.0,16.0,4.0,21.93343996,13.7210876,16.1,0.685900591,0.378872933,7.261901366,0.778015576,1.511325571,0.267465955,0.412456214,0.535187008,97.55013533,0.622325943,33.96581268,25.0,1.0,0.0,1.385469579,6.0,6.0,3.0,2.0,8.0,3.0,65024.0,481.6,72.67894736842106,-2.4162151522135593
"Pike, MO",12.0,23000.0,4.0,8.0,1.225,1.225,14.0,11.0,116.0,36.0,7.0,3.0,1.225,12.0,1.0,4.0,43007.0,0.0,27.0,8.0,22.18081659,15.57031756,11.3,1.787643119,6.155162149,4.322812552,9.856120764,24.50645426,4.147858308,5.198478895,7.166774681,89.2147332,6.259443125,16.01735115,18.2,1.0,1.0,0.785528324,1.225,1.225,0.0,0.0,21.0,9.0,18516.0,407.4,76.4,-0.42586674640714445
"Pike, MS",11.0,9000.0,19.0,6.0,7.0,8.0,44.0,1.0,32.0,19.0,32.0,2.0,7.0,21.0,0.0,7.0,31976.0,0.0,,9.0,27.15325215,14.18423918,15.6,1.21027621,4.125386053,6.635474524,8.925016163,13.71664363,1.482504811,4.302970034,51.33155133,45.94594595,0.798383274,34.92283249,30.1,4.0,1.0,1.429758936,7.0,8.0,2.0,1.0,30.0,14.0,40404.0,375.2,73.05,-1.378879808086147
"Pike, OH",3.0,5000.0,9.0,10.0,0.0,0.0,18.0,6.0,299.0,41.0,21.0,0.0,0.0,14.0,19.0,3.0,39851.0,0.0,14.0,7.0,24.80058518,14.67135741,13.6,0.721028249,3.677998444,6.518207155,7.001135922,14.24105399,1.854823575,4.232166074,0.874290292,96.17193215,10.49491049,36.32381058,21.4,2.0,0.0,1.126521536,5.75,5.75,0.0,1.0,272.0,41.0,28709.0,408.1,73.64999999999999,-1.086386227962817
"Pike, PA",0.0,0.0,25.0,5.0,0.0,0.0,23.0,0.0,,9.0,14.0,0.0,0.0,38.0,2.0,11.0,60436.0,1.0,35.0,7.0,23.28435218,16.21607488,10.5,9.017064965,1.715861249,3.839440389,2.378551691,6.255520913,0.655702248,0.871175527,5.316460109,82.88274155,,12.55448532,10.9,2.0,0.0,0.317814607,6.0,6.0,3.0,1.0,12.0,4.0,57369.0,315.3,80.48,0.5765653618638312
"Pima, AZ",23.0,5217000.0,,2.0,0.0,0.0,306.0,10.0,1316.0,102.0,611.0,21.0,0.0,611.0,12.0,115.0,47107.0,1.0,,53.0,22.98526008,15.43391926,8.8,34.56235724,4.863711852,1.298886209,7.681117182,22.2880727,4.358750609,2.693202871,3.170067625,55.26068004,1.325312974,22.29706764,18.7,101.0,0.0,0.591079081,0.0,0.0,59.0,12.0,472.0,52.0,980263.0,270.7,78.30590909090908,1.4355931063749283
"Pinal, AZ",27.0,1234000.0,0.0,0.0,0.0,0.0,74.0,11.0,481.0,52.0,136.0,2.0,0.0,105.0,7.0,31.0,50888.0,1.0,3744.0,59.0,26.53218724,13.85714666,12.3,28.46874418,4.01207675,2.355731279,7.203249921,21.49236328,4.748541371,2.356362883,4.259786572,58.67578572,1.258012967,18.91806984,15.8,9.0,0.0,0.405302492,0.0,0.0,10.0,6.0,8593.0,30.0,375770.0,246.3,78.6032258064516,0.6446651630890539
"Pine, MN",5.0,26000.0,18.0,10.0,0.0,6.875,25.0,1.0,465.0,84.0,10.0,1.0,0.0,18.0,3.0,6.0,46332.0,0.0,131.0,19.0,22.18151261,16.32268908,10.6,2.430252101,1.879874829,3.171571559,3.222602798,9.004527602,1.837557291,1.130557126,1.936134454,90.50084034,15.91593647,15.55989361,13.9,1.0,0.0,0.650284071,6.875,6.875,0.0,1.0,71.0,19.0,29750.0,245.6,79.6875,1.1344112974336098
"Pinellas, FL",2.0,,,2.0,0.0,6.0,433.0,4.0,28.0,11.0,591.0,10.0,0.0,826.0,0.0,186.0,47591.0,1.0,43.0,7.0,17.77201699,21.17731648,10.8,7.991014051,2.575507758,0.891306255,3.936568919,14.32289166,2.843737639,1.297755473,10.02921852,76.89620334,0.030368796,22.10224342,13.6,109.0,2.0,0.883515916,6.0,6.0,73.0,8.0,,1.0,916542.0,295.5,77.64859813084112,0.6577339475133415
"Pipestone, MN",3.0,6000.0,,1.0,0.0,6.875,7.0,3.0,129.0,24.0,9.0,0.0,0.0,7.0,2.0,5.0,51939.0,0.0,37.0,5.0,24.91663193,19.81033764,9.3,3.699458108,6.901789432,2.23262916,8.715927664,28.25144168,7.073002616,1.715801904,0.541892455,92.53855773,13.74826814,10.16281796,11.0,0.0,0.0,1.114678081,6.875,6.875,3.0,0.0,39.0,6.0,9596.0,270.3,80.06,1.2966467364112209
"Piscataquis, ME",7.0,23000.0,234.0,15.0,0.0,5.5,17.0,2.0,264.0,58.0,6.0,1.0,0.0,22.0,12.0,9.0,36463.0,0.0,43.0,14.0,19.19019105,20.32506416,12.3,0.963786712,0.671772752,4.155626194,1.969349024,4.432930748,1.165641002,0.70734524,0.296549758,96.33875107,15.28750941,27.71341324,19.1,2.0,0.0,1.76884519,5.5,5.5,3.0,0.0,794.0,32.0,17535.0,341.9,76.6,-0.15951073513238925
"Pitkin, CO",10.0,216000.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,8.0,25.0,1.0,0.0,68.0,0.0,4.0,76663.0,0.0,,1.0,17.48891999,11.4532307,5.1,9.103102403,1.671334102,1.181260634,1.718170019,9.146741607,1.079912456,0.113075975,0.478189876,87.86447399,1.044992743,2.264518976,7.0,8.0,0.0,0.231709436,2.91,2.91,6.0,0.0,,2.0,17148.0,108.6,82.425,3.8522614508054343
"Pitt, NC",12.0,,13.0,7.0,0.0,4.75,80.0,1.0,68.0,24.0,149.0,5.0,0.0,119.0,0.0,26.0,41909.0,1.0,77.0,8.0,22.47900659,9.883554963,9.5,5.472559888,2.358538705,2.229902664,3.156236291,9.231674694,0.904680818,1.286358836,33.78749673,57.11516045,0.393236335,22.45558929,25.9,14.0,0.0,0.835487248,4.75,4.75,6.0,2.0,1318.0,19.0,168148.0,323.9,77.71379310344827,0.7888454239028851
"Pittsburg, OK",13.0,76000.0,6.0,4.0,4.5,4.5,34.0,6.0,79.0,38.0,29.0,0.0,4.5,27.0,0.0,5.0,43257.0,0.0,204.0,12.0,22.07823374,17.53168837,13.1,3.896415559,8.717277895,3.229322166,16.01606649,41.57539351,7.165830714,6.490009628,3.265920545,71.90479307,1.751391137,20.5934906,17.0,0.0,1.0,1.222769786,4.5,4.5,1.0,1.0,22.0,6.0,45837.0,586.6,75.89166666666667,-2.4455960031166732
"Pittsylvania, VA",21.0,102000.0,22.0,16.0,1.5,5.3,44.0,20.0,313.0,77.0,13.0,1.0,1.5,20.0,4.0,6.0,42390.0,0.0,156.0,50.0,21.23421409,17.18892703,14.3,2.097439612,3.45753567,4.336556528,5.835494925,15.66472433,2.52799468,2.309283531,21.98689888,74.40241867,4.964077839,,17.1,0.0,0.0,0.859776776,1.5,5.3,1.0,0.0,230.0,50.0,63506.0,342.6,75.88125,-0.7346435430825035
